place_id,name,address,latitude,longitude,google_rating,google_rating_count,price_level,website,phone,description,google_types,Senin_buka,Senin_tutup,Selasa_buka,Selasa_tutup,Rabu_buka,Rabu_tutup,Kamis_buka,Kamis_tutup,Jumat_buka,Jumat_tutup,Sabtu_buka,Sabtu_tutup,Minggu_buka,Minggu_tutup,data_collected
ChIJJ6-rlrrxaS4REqAHSq1qMWs,"Swiss-Belhotel Pondok Indah, Jakarta","Blk. A, Jl. Metro Pondok Indah Sektor 2, RT.6/RW.14, Pd. Pinang, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",-6.2876124,106.7797454,4.7,12840.0,,https://www.swiss-belhotel.com/hotels/swiss-belhotel-pondok-indah?utm_source=Google&utm_medium=GMB&utm_campaign=website,(021) 7501088,"Warm rooms & suites, some with kitchens, in a polished hotel with meeting space, a pool & dining.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJiSRuLM7xaS4ReCqZeghMXwY,Swiss-Belinn Simatupang,"Jl. R.A. Kartini No.32, RT.7/RW.7, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia",-6.2900999,106.7791405,4.5,5484.0,,https://www.swiss-belhotel.com/hotels/swiss-belinn-simatupang?utm_source=Google&utm_medium=GMB&utm_campaign=website,(021) 27650100,"Modern hotel offering polished rooms & suites, plus an airy restaurant, a bar & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJuRqQtdHxaS4RSfpDrLsBnWg,Mercure Jakarta Simatupang,"Jl. R.A. Kartini No.18, RT.7/RW.7, Lb. Bulus, Jakarta, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia",-6.2908558,106.780006,4.6,10817.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6680&merchantid=seo-maps-ID-6680&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 75999777,"Vibrant hotel featuring a gym & a pool, as well as an artsy restaurant, a cafe & a rooftop bar.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJo9KAGc7xaS4RM2BiNMV7deY,Grand Whiz Poins Simatupang Jakarta,"Poins, Jl. R.A. Kartini No.1, RT.9/RW.7, Lebak Bulus, Cilandak, South Jakarta City, Jakarta 12440, Indonesia",-6.2897716,106.7780074,4.5,5007.0,,https://grandwhiz.intiwhiz.com/poinssimatupang,(021) 80649999,"Relaxed rooms in a simple hotel above a mall, offering a modern restaurant & a spa, plus 2 pools.","hotel,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJA-z6flbxaS4RdA4-S4SZ8LM,The Mango Suites by FLAT06.,"Jl. Mangga No.6A, RT.4/RW.5, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia",-6.270596599999999,106.7964327,4.7,240.0,,https://www.mangosuitesjkt.com/,0812-8770-8181,"Modern rooms in a cool hotel with a rooftop pool & cocktail bar, plus a cafe & a shared kitchen.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJi5-JeGzxaS4RNaTZBlo2Xy4,Somerset Kencana Jakarta,"Jl. Sultan Iskandar Muda No.7, RT.7/RW.Arteri, Pd. Pinang, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",-6.259421499999999,106.7807772,4.5,190.0,,https://www.discoverasr.com/en/somerset-serviced-residence/indonesia/somerset-kencana-jakarta?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-id-id-somersetkencanajakarta-SKJ-gbp&--&cid=map::gg::hq:ind:::all:en:id:id:somersetkencanajakarta:SKJ:gbp:0:::,(021) 7298888,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJI6VbHJXxaS4R6v0i6U_-8W0,ASTON Bellevue Radio Dalam,"Jl. H. Nawi Raya Jl. Radio Dalam Raya No.1, RT.3/RW.1, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia",-6.2639481,106.7884062,4.5,5228.0,,,,"Modern quarters in an upscale hotel offering terrace dining, a spa & a rooftop pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJN3h2akf1aS4R_Z_VRQQmmj0,eL Hotel Jakarta,"Jl. Raya Gading Kirana No.1, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.152243899999999,106.8959815,4.5,8408.0,,https://jakarta.el-hotels.com/,(021) 45873355,"Chic hotel with a free breakfast buffet & loaner bikes, plus an outdoor pool, a spa & a bar.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJGzfwvRUfai4RyPMepotcVPk,DoubleTree by Hilton Jakarta Kemayoran,"Jl. Griya Utama No.1 Blok B, RT.2/RW.5, Sunter Agung, Kec. Tj. Priok, Jakarta, Daerah Khusus Ibukota Jakarta 14350, Indonesia",-6.141144199999999,106.8536065,4.9,3628.0,,https://www.hilton.com/en/hotels/jktkedi-doubletree-jakarta-kemayoran/?SEO_id=GMB-APAC-DI-JKTKEDI,(021) 29568800,,"hotel,banquet_hall,event_venue,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ995YfJT1aS4RPjwhuAvNjRM,Holiday Inn Express Jakarta International Expo by IHG,"Arena Pekan Raya Jkt - Kemayoran, Jl. H. Benyamin Sueb Jl. Rajawali Selatan Raya Pintu 6, Pademangan Tim., Kec. Kemayoran, Jkt Utara, Daerah Khusus Ibukota Jakarta 10620, Indonesia",-6.143411,106.8452902,4.5,3871.0,,https://www.ihg.com/holidayinnexpress/hotels/us/en/jakarta/jktie/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-ID-_-JKTIE,(0280) 96000,"Low-key hotel offering airy rooms, a gym & meeting space, plus complimentary breakfast & Wi-Fi.","hotel,business_center,inn,fitness_center,swimming_pool,lodging,gym,sports_activity_location,point_of_interest,health,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJyaBD2pD1aS4RbYMQmQ8-92Q,Swiss-Belinn Kemayoran,"Complex Spring Hill, Jl. Damar, RW.10, Pademangan Tim., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",-6.1494697,106.8504059,4.6,9441.0,,https://www.swiss-belhotel.com/hotels/swiss-belinn-kemayoran?utm_source=Google&utm_medium=GMB&utm_campaign=website,(021) 29070707,"Polished lodging offering free breakfast & an airy bar/eatery, plus an outdoor pool, a gym & a spa.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJCeBpVm71aS4RpLrbTxe5utE,Sunlake Waterfront Resort & Convention,"Jl. Danau Permai Timur, RT.2/RW.14, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",-6.1469359,106.8794656,4.6,12522.0,,https://sunlakehotel.com/?utm_source=GoogleMyBusiness&utm_medium=GoogleMyBusiness&utm_campaign=GoogleMyBusiness,,"Relaxed rooms in a warm hotel with 3 eateries & a 24/7 cafe, plus tennis courts & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJe79zLDn1aS4R4XtQhUIrC3M,1O1 URBAN Jakarta Kelapa Gading,"Jl. Boulevard Bukit Gading Raya No.15, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1569993,106.8944786,4.8,15156.0,,https://www.phm-hotels.com/hotel/URBJKG,(021) 45848867,"Bright rooms in a modern property featuring free Wi-Fi, as well as a lounge & a coffee shop.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJCeFfG2f1aS4RzOJ-awhKgng,ibis Styles Jakarta Sunter,"Jl. Gaya Motor 1, RW.8, Sungai Bambu, Sunter, Jakarta, Daerah Khusus Ibukota Jakarta 14330, Indonesia",-6.140154000000001,106.8859611,4.4,4726.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=9213&merchantid=seo-maps-ID-9213&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 22651699,"Hip hotel with a laid-back restaurant, a bar & a kids’ play area, plus complimentary breakfast.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJ-f_vgkD1aS4Rwwy1ij-Qetg,Whiz Prime Hotel Kelapa Gading,"Ruko Inkopal, Jl. Boulevard Bar. Raya, RT.2/RW.9, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1532874,106.8924984,4.4,4408.0,,http://whizprime.intiwhiz.com/kelapagading,(021) 24520101,"Straightforward rooms & suites in an unfussy hotel, plus a rooftop pool & a restaurant.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJy8OQ5kj1aS4RsulV60rBepA,Hotel Santika Kelapa Gading,"Jl. Raya Kelapa Nias, RT.8/RW.6, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1500929,106.9027072,4.5,5452.0,,https://mysantika.com/indonesia/jakarta/hotel-santika-kelapa-gading,(021) 24520999,Understated rooms & suites in a streamlined hotel offering a restaurant that has city views.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJxzw6l4H1aS4RiwKxbzVtCAs,Coins Hotel Indonesia,"Jalan Sunter Agung Utara Raya Blok A No. 5B5, Jl. Sunter Agung Utara D2 Blok A No.5B, RT.2/RW.18, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",-6.1385197,106.8627834,4.3,1629.0,,http://coinshoteljakarta.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,(021) 65836599,"Warm, relaxed rooms in an unassuming hotel offering a cafe, a lounge & karaoke, plus meeting space.","hotel,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJQfLM7zj1aS4RFpehwTa509U,All Sedayu Hotel Kelapa Gading,"Mall Of Indonesia, Jl. Boulevard Bar. Raya Lobby 5, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.150350899999999,106.8925289,4.5,3644.0,,https://allsedayuhotels.com/,(021) 29365000,Bright rooms & suites in an upscale property offering an informal restaurant & a fitness center.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJzT-pZc8fai4RvXGvIIU90Ko,Wisma Atlet Pademangan,"Wisma Atlet Pademangan, Jl. Pademangan IX No.113 TOWER 2, RT.2/RW.10, Pademangan Tim., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",-6.1338461,106.8458672,4.3,290.0,,,,,"hostel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJj0RmQyEeai4RlkQte-iB9u0,Putri Duyung Cottage,"area Putri duyung resort, Jl. Lodan timur Taman impian jaya No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",-6.1214229,106.8420047,4.4,6852.0,,https://www.ancol.com/unit-rekreasi/putri-duyung-ancol--16,(021) 2601680,"Bustling theme park resort, offering a sailing pond, tennis courts, an outdoor pool & beach access.","resort_hotel,hotel,family_restaurant,lodging,restaurant,food,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJX-PnCyweai4RnDAhsDCME00,D'arcici Hotel Sunter,"Jl. Sunter Permai Raya No.A1 2, RT.2/RW.12, Sunter Agung, Paradise, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",-6.1316979,106.8631544,4.1,1788.0,,https://www.arcicihotelsunter.com/,(021) 6519960,"Colorful hotel with contemporary rooms & suites, plus a modern restaurant & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJUZAcWT_1aS4Rb0Yk4eGhZ-k,King Cross Kelapa Gading,"Komp, Kokan Permata Klp. Gading, Jl. Boulevard Bukit Gading Raya No.42 Blok E38, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1599157,106.8931914,4.4,497.0,PRICE_LEVEL_EXPENSIVE,http://linktr.ee/kingcross_hotel,0813-9944-6494,,"night_club,lounge_bar,karaoke,hotel,spa,bar,lodging,point_of_interest,establishment",14:00,03:00,14:00,03:00,14:00,03:00,14:00,03:00,14:00,03:00,14:00,03:00,14:00,03:00,2026-06-30
ChIJ7TbJ5Eb1aS4RbT31qZRYZbk,D'Heaven Hotel And Spa,"Jalan Bukit Gading Indah Ruko Bukit Gading Indah SB 04-08 Kelapa Gading, RT.18/RW.8, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1508793,106.896687,4.3,241.0,,https://heavengading.blogspot.com/,(021) 29078822,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJk8gpjp71aS4Rl9lZ1_KasUI,Front One Budget Sunter,"Jl. Agung Niaga III Blok G4 No.21 RT.14/RW.13 RT.14, RT.14/RW.13, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",-6.138539499999999,106.8693776,4.3,312.0,,http://frontonecabinsunter.com/,0895-3409-51383,"Unpretentious rooms in a functional budget hotel featuring conference space, Wi-Fi & parking.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJPULUohoeai4RMt3JCOPbF2g,DiscoveryAncol,"Hailai Jl. Pantai Indah No.7, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",-6.1261588,106.8314377,4.4,6454.0,,http://www.discoveryhotelancol.com/,(021) 29377777,"Contemporary property in the amusement park, plus bars, dining, a spa & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJG3PRIAIfai4RS6bui7dMa_A,GRAND DAFAM Ancol Jakarta,"Jl. Lodan Raya No.2A, RT.8/RW.11, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",-6.129355299999999,106.8289596,4.4,1754.0,,https://artotelwanderlust.com/hotel/grand-dafam-ancol-jakarta/g/Jakarta-en.html?checkIn=2024-02-29&checkOut=2024-03-01&id=MA05110755-MA2311000004&encodeId=TUEyMzExMDAwMDA0,(021) 69837120,"Understated high-rise hotel offering a restaurant & a rooftop bar, plus an outdoor pool & a spa.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJgYq34Pf1aS4RrmIcoLkrqP0,HORU Hotel Mangga Dua Square Jakarta,"Blok A No.10-12 Jalan Gunung Sahari No.1 Pademangan Barat, Jl. Mangga Dua Square, RT.11/RW.6, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",-6.1356354,106.8310377,4.3,4985.0,,https://www.horuhotels.com/,(021) 29618888,"Slick business hotel offering modern rooms, a free breakfast buffet & a bright restaurant.","hotel,lodging,restaurant,point_of_interest,food,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJHRzdG_f1aS4RdL-Wb7tQarM,ibis Styles Jakarta Mangga Dua Square,"Jl. Gn. Sahari No.1, RT.11/RW.6, Ancol, Kec. Pademangan, Jakarta, Daerah Khusus Ibukota Jakarta 14420, Indonesia",-6.138878699999999,106.8322285,4.8,11665.0,,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=9103&merchantid=seo-maps-ID-9103&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,(021) 62312800,"Colorful rooms in a pop art–inspired hotel offering a casual restaurant, a gym & an outdoor pool.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJNSJAp-Ufai4RlQLS42xO-bs,Sans Hotel Liv Ancol,"Jl. R. E. Martadinata No.12M, RT.6/RW.5, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",-6.131253999999999,106.8277618,4.1,488.0,,https://www.sanshotels.com/id-id/hotel/indonesia/jakarta/pademangan/pademangan/sans-hotel-liv-ancol?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,Simply furnished rooms in an unassuming budget hotel offering parking & Wi-Fi access.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJGb9NZAMeai4RRPFpjix_HCc,SmartHomm Hotel,"Jl. R. E. Martadinata No.12 A Blk. C, RT.6/RW.5, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",-6.1312095,106.8283345,4.1,961.0,,https://smarthomm.com/,0822-2108-0858,Straightforward rooms in a relaxed hotel featuring a restaurant & complimentary breakfast.,"hotel,lodging,restaurant,point_of_interest,food,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJW72tgRweai4R7GRAPcHtgkY,BI Executive Hotel,"Jl. R. E. Martadinata No.2, RT.1/RW.13, Pademangan Bar., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",-6.1305863,106.8324779,4.5,1712.0,,https://biexecutivehotel.com/home.php,(021) 6411475,"Relaxed hotel with a terrace & a diner-style restaurant, plus free breakfast, parking & Wi-Fi.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJBxPCGPf1aS4RUx8WosBAk94,d'primahotel WTC Mangga Dua,"Komplek Marinatama, Jl. Gn. Sahari Blok A 26, RT.1/RW.13, Pademangan Bar., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",-6.1341738,106.8322031,4.3,1069.0,,http://www.dprimahotel.com/,(021) 64700510,"Streamlined budget hotel offering free breakfast, parking & Wi-Fi, plus a coffee shop.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJA2FhScwfai4RDDLbURA0_0E,Pasifik Hotel Jakarta,"Jl. Ende No.38, RT.8/RW.16, Tj. Priok, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14310, Indonesia",-6.1108828,106.8868408,4.8,529.0,,,(021) 43910360,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJQW3oEJ71aS4RC-v2dZEN84E,RedDoorz Plus @ Danau Sunter Utara,"Jl. Danau Sunter Utara No.57, RT.11/RW.9, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",-6.139377,106.8596288,3.6,460.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/tanjung-priok/sunter-agung/reddoorz-danau-sunter-utara?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,Straightforward rooms with flat-screen TVs in an unpretentious hotel featuring parking & Wi-Fi.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJSSsVFxf1aS4RP63lHi7MWmI,MERITON BOUTIQUE HOTEL KEMAYORAN,"Jl. Rajawali Selatan Raya No.2 Blok C.5, Pademangan Tim., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",-6.144208,106.843978,4.3,108.0,,,0821-1112-2997,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJQQODdNQfai4ReEjQDbm3QGA,RedDoorz near RSUD Koja,"Jl. Mangga No.8, RT.4/RW.10, Lagoa, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",-6.116424299999999,106.9107988,4.1,337.0,,https://www.reddoorz.com/id-id/hotel/indonesia/jakarta/koja/lagoa/reddoorz-near-rsud-koja?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0813-2227-795,"Colorful rooms with flat-screens & a/c in a low-key hotel offering breakfast, Wi-Fi & a lounge.","hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJX90v_Tggai4Rlxaajd9mUSI,Ethan Hotel Cilincing Plaza,"Jalan Cilincing Raya 36 Ruko Cilincing Plaza Blok E1 3-6 & E2 1, RW.7, Cilincing, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14120, Indonesia",-6.1054957,106.9333321,3.9,342.0,,,(021) 44836060,Unassuming rooms with TVs & a/c in a straightforward budget hotel featuring parking.,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJmzZlJeohai4RS1JLgZxy9X4,New Priok Indah Syariah Hotel,"Jl. Raya Cilincing No.12 14, RT.2/RW.1, Lagoa, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",-6.108613900000001,106.915836,4.1,321.0,,http://newpriokindahsyariahhotel.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,(021) 22436548,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJPQO7xx4gai4RvwMBhiUpIcc,Hotel Cipondo,"Jl. Kramat Jaya Raya No.29, RT.5/RW.13, Semper Bar., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130, Indonesia",-6.114234199999999,106.9174245,3.6,424.0,,,(021) 44833722,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
ChIJNRbT0oIfai4RdPI7D9Y8eik,AMS Hotel,"Jl. Cempaka No.12 4, RT.4/RW.12, Rawabadak Utara, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",-6.1144913,106.8940916,4.2,178.0,,,0813-1651-5892,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,00:00,00:00,2026-06-30
ChIJQXweaiEgai4RKkwtLwoiOnM,Hotel Ellysta Jaya,"RW No.16 14, RT.14/RW.16, Semper Bar., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",-6.1085055,106.9171299,3.8,154.0,,,(021) 43931707,,"hotel,lodging,point_of_interest,establishment",Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,Tutup,2026-06-30
