venue_id_a,venue_id_b,duration_minutes,time_source
3415,google_00100,4.8,osrm
3415,google_00124,7.0,osrm
7178,46880,13.8,osrm
7178,google_00030,13.5,osrm
7178,google_00031,9.9,osrm
7178,google_00080,5.8,osrm
7178,google_00086,11.2,osrm
7178,google_00089,6.5,osrm
7178,google_00092,13.7,osrm
7178,google_00095,8.5,osrm
7178,google_00097,6.0,osrm
7178,google_00100,10.8,osrm
7178,google_00124,13.2,osrm
1005,google_00030,6.3,osrm
1005,google_00031,5.4,osrm
1005,google_00080,6.4,osrm
1005,google_00086,6.7,osrm
1005,google_00089,7.6,osrm
1005,google_00092,7.5,osrm
1005,google_00095,8.1,osrm
1005,google_00097,7.3,osrm
1005,google_00100,6.4,osrm
1005,google_00124,5.9,osrm
12802,google_00030,3.9,osrm
12802,google_00031,6.4,osrm
12802,google_00080,8.9,osrm
12802,google_00086,2.5,osrm
12802,google_00089,10.1,osrm
12802,google_00092,3.3,osrm
12802,google_00095,10.8,osrm
12802,google_00097,9.8,osrm
12802,google_00100,7.5,osrm
12802,google_00124,3.5,osrm
12260,46880,13.0,osrm
12260,google_00030,12.7,osrm
12260,google_00031,9.1,osrm
12260,google_00080,2.3,osrm
12260,google_00086,10.4,osrm
12260,google_00089,1.1,osrm
12260,google_00092,13.0,osrm
12260,google_00095,9.5,osrm
12260,google_00097,2.4,osrm
12260,google_00100,10.2,osrm
12260,google_00124,12.4,osrm
48485,46880,10.8,osrm
48485,google_00030,10.5,osrm
48485,google_00031,5.1,osrm
48485,google_00080,4.1,osrm
48485,google_00086,8.2,osrm
48485,google_00089,4.8,osrm
48485,google_00092,10.7,osrm
48485,google_00095,5.5,osrm
48485,google_00097,4.3,osrm
48485,google_00100,5.4,osrm
48485,google_00124,10.2,osrm
30750,46880,14.6,osrm
30750,google_00030,14.3,osrm
30750,google_00031,10.7,osrm
30750,google_00080,3.3,osrm
30750,google_00086,12.0,osrm
30750,google_00089,3.1,osrm
30750,google_00092,14.5,osrm
30750,google_00095,9.3,osrm
30750,google_00097,3.4,osrm
30750,google_00100,11.6,osrm
30750,google_00124,14.0,osrm
8564,google_00030,5.5,osrm
8564,google_00031,5.8,osrm
8564,google_00080,6.8,osrm
8564,google_00086,7.1,osrm
8564,google_00089,8.1,osrm
8564,google_00092,6.6,osrm
8564,google_00095,8.6,osrm
8564,google_00097,7.7,osrm
8564,google_00100,6.9,osrm
8564,google_00124,5.1,osrm
31626,google_00030,3.4,osrm
31626,google_00031,6.4,osrm
31626,google_00080,8.3,osrm
31626,google_00086,2.8,osrm
31626,google_00089,9.6,osrm
31626,google_00092,4.4,osrm
31626,google_00095,10.2,osrm
31626,google_00097,9.2,osrm
31626,google_00100,7.4,osrm
31626,google_00124,3.0,osrm
21620,46880,14.1,osrm
21620,google_00030,13.8,osrm
21620,google_00031,10.2,osrm
21620,google_00080,2.8,osrm
21620,google_00086,11.5,osrm
21620,google_00089,2.6,osrm
21620,google_00092,14.0,osrm
21620,google_00095,8.8,osrm
21620,google_00097,2.9,osrm
21620,google_00100,11.1,osrm
21620,google_00124,13.5,osrm
62694,google_00030,2.7,osrm
62694,google_00031,5.7,osrm
62694,google_00080,7.7,osrm
62694,google_00086,2.2,osrm
62694,google_00089,8.9,osrm
62694,google_00092,3.8,osrm
62694,google_00095,9.6,osrm
62694,google_00097,8.6,osrm
62694,google_00100,6.8,osrm
62694,google_00124,2.4,osrm
13290,46880,11.1,osrm
13290,google_00030,10.9,osrm
13290,google_00031,7.2,osrm
13290,google_00080,4.3,osrm
13290,google_00086,8.5,osrm
13290,google_00089,3.1,osrm
13290,google_00092,11.1,osrm
13290,google_00095,9.8,osrm
13290,google_00097,4.3,osrm
13290,google_00100,8.3,osrm
13290,google_00124,10.5,osrm
46880,61170,8.9,osrm
46880,google_00000,10.2,osrm
46880,google_00030,3.8,osrm
46880,google_00031,5.6,osrm
46880,google_00080,8.8,osrm
46880,google_00086,1.6,osrm
46880,google_00089,10.0,osrm
46880,google_00092,3.2,osrm
46880,google_00095,10.7,osrm
46880,google_00097,9.7,osrm
46880,google_00100,6.7,osrm
46880,google_00124,3.5,osrm
61170,google_00030,11.6,osrm
61170,google_00031,8.0,osrm
61170,google_00080,2.6,osrm
61170,google_00086,9.3,osrm
61170,google_00089,1.5,osrm
61170,google_00092,11.8,osrm
61170,google_00095,9.8,osrm
61170,google_00097,2.7,osrm
61170,google_00100,9.0,osrm
61170,google_00124,11.3,osrm
72954,google_00030,4.5,osrm
72954,google_00031,7.5,osrm
72954,google_00080,9.5,osrm
72954,google_00086,3.5,osrm
72954,google_00089,10.7,osrm
72954,google_00092,3.9,osrm
72954,google_00095,11.4,osrm
72954,google_00097,10.4,osrm
72954,google_00100,8.6,osrm
72954,google_00124,4.1,osrm
google_00000,google_00030,12.1,osrm
google_00000,google_00031,8.5,osrm
google_00000,google_00080,1.9,osrm
google_00000,google_00086,9.8,osrm
google_00000,google_00089,0.5,osrm
google_00000,google_00092,12.3,osrm
google_00000,google_00095,9.1,osrm
google_00000,google_00097,2.0,osrm
google_00000,google_00100,9.5,osrm
google_00000,google_00124,11.8,osrm
google_00030,google_00080,8.7,osrm
google_00030,google_00086,5.6,osrm
google_00030,google_00089,10.0,osrm
google_00030,google_00092,7.2,osrm
google_00030,google_00095,10.6,osrm
google_00030,google_00097,9.6,osrm
google_00030,google_00100,7.8,osrm
google_00030,google_00124,1.3,osrm
google_00031,google_00080,7.4,osrm
google_00031,google_00086,6.9,osrm
google_00031,google_00089,8.1,osrm
google_00031,google_00092,9.5,osrm
google_00031,google_00095,7.1,osrm
google_00031,google_00097,7.6,osrm
google_00031,google_00100,1.4,osrm
google_00031,google_00124,9.8,osrm
google_00080,google_00086,11.1,osrm
google_00080,google_00089,2.2,osrm
google_00080,google_00092,13.7,osrm
google_00080,google_00095,8.5,osrm
google_00080,google_00097,1.0,osrm
google_00086,google_00089,9.1,osrm
google_00086,google_00095,9.8,osrm
google_00086,google_00097,8.8,osrm
google_00086,google_00100,5.6,osrm
google_00086,google_00124,3.8,osrm
google_00089,google_00092,12.4,osrm
google_00089,google_00097,4.1,osrm
google_00089,google_00100,9.6,osrm
google_00089,google_00124,11.8,osrm
google_00092,google_00095,10.3,osrm
google_00092,google_00097,9.3,osrm
google_00092,google_00100,7.5,osrm
google_00092,google_00124,3.1,osrm
google_00095,google_00097,8.0,osrm
google_00095,google_00100,6.4,osrm
google_00095,google_00124,11.4,osrm
google_00097,google_00100,9.2,osrm
google_00097,google_00124,12.9,osrm
6,google_00032,7.5,osrm
6,google_00038,2.5,osrm
6,google_00046,8.4,osrm
6,google_00048,6.1,osrm
6,google_00062,4.8,osrm
6,google_00065,6.8,osrm
6,google_00066,8.1,osrm
6,google_00071,4.8,osrm
6,google_00077,3.2,osrm
6,google_00078,5.0,osrm
6,google_00094,6.7,osrm
6,google_00106,7.1,osrm
6,google_00109,4.5,osrm
6,google_00113,3.4,osrm
6,google_00117,2.2,osrm
6,google_00119,5.1,osrm
6,google_00120,7.8,osrm
6,google_00123,3.6,osrm
6,google_00135,9.6,osrm
6,google_00139,0.2,osrm
328,google_00032,6.7,osrm
328,google_00038,4.1,osrm
328,google_00046,7.7,osrm
328,google_00048,5.4,osrm
328,google_00062,4.0,osrm
328,google_00065,4.4,osrm
328,google_00066,5.8,osrm
328,google_00071,2.5,osrm
328,google_00077,3.4,osrm
328,google_00078,2.6,osrm
328,google_00094,4.3,osrm
328,google_00106,4.8,osrm
328,google_00109,3.7,osrm
328,google_00113,1.0,osrm
328,google_00117,3.8,osrm
328,google_00119,4.4,osrm
328,google_00120,5.8,osrm
328,google_00123,1.3,osrm
328,google_00135,8.9,osrm
328,google_00139,4.0,osrm
1629,google_00032,4.1,osrm
1629,google_00038,2.7,osrm
1629,google_00046,5.2,osrm
1629,google_00048,2.8,osrm
1629,google_00062,1.5,osrm
1629,google_00065,4.4,osrm
1629,google_00066,6.5,osrm
1629,google_00071,3.7,osrm
1629,google_00077,3.4,osrm
1629,google_00078,3.5,osrm
1629,google_00094,3.4,osrm
1629,google_00106,4.2,osrm
1629,google_00109,1.2,osrm
1629,google_00113,2.5,osrm
1629,google_00117,2.4,osrm
1629,google_00119,1.8,osrm
1629,google_00120,7.1,osrm
1629,google_00123,2.7,osrm
1629,google_00135,6.4,osrm
1629,google_00139,2.9,osrm
1017,google_00032,5.9,osrm
1017,google_00038,6.4,osrm
1017,google_00046,6.9,osrm
1017,google_00048,5.0,osrm
1017,google_00062,4.7,osrm
1017,google_00065,3.9,osrm
1017,google_00066,2.3,osrm
1017,google_00071,1.7,osrm
1017,google_00077,6.9,osrm
1017,google_00078,1.5,osrm
1017,google_00094,3.8,osrm
1017,google_00106,3.6,osrm
1017,google_00109,4.3,osrm
1017,google_00113,3.1,osrm
1017,google_00117,6.1,osrm
1017,google_00119,6.5,osrm
1017,google_00120,3.0,osrm
1017,google_00123,3.3,osrm
1017,google_00135,8.1,osrm
1017,google_00139,6.3,osrm
832,google_00032,5.2,osrm
832,google_00038,2.5,osrm
832,google_00046,6.3,osrm
832,google_00048,3.9,osrm
832,google_00062,2.6,osrm
832,google_00065,5.5,osrm
832,google_00066,7.6,osrm
832,google_00071,4.8,osrm
832,google_00077,3.2,osrm
832,google_00078,4.6,osrm
832,google_00094,4.4,osrm
832,google_00106,5.2,osrm
832,google_00109,2.3,osrm
832,google_00113,3.4,osrm
832,google_00117,2.2,osrm
832,google_00119,2.9,osrm
832,google_00120,7.7,osrm
832,google_00123,3.6,osrm
832,google_00135,7.5,osrm
832,google_00139,2.6,osrm
576,google_00032,5.2,osrm
576,google_00038,3.3,osrm
576,google_00046,6.2,osrm
576,google_00048,3.9,osrm
576,google_00062,2.5,osrm
576,google_00065,5.5,osrm
576,google_00066,7.5,osrm
576,google_00071,4.7,osrm
576,google_00077,4.4,osrm
576,google_00078,4.5,osrm
576,google_00094,4.4,osrm
576,google_00106,5.2,osrm
576,google_00109,2.2,osrm
576,google_00113,3.5,osrm
576,google_00117,3.0,osrm
576,google_00119,2.9,osrm
576,google_00120,8.2,osrm
576,google_00123,3.8,osrm
576,google_00135,7.4,osrm
576,google_00139,3.9,osrm
17196,google_00032,8.1,osrm
17196,google_00038,4.7,osrm
17196,google_00046,9.2,osrm
17196,google_00048,6.8,osrm
17196,google_00062,5.5,osrm
17196,google_00065,5.9,osrm
17196,google_00066,7.2,osrm
17196,google_00071,3.9,osrm
17196,google_00077,4.0,osrm
17196,google_00078,4.1,osrm
17196,google_00094,5.8,osrm
17196,google_00106,6.2,osrm
17196,google_00109,5.2,osrm
17196,google_00113,2.5,osrm
17196,google_00117,4.4,osrm
17196,google_00119,5.8,osrm
17196,google_00120,6.0,osrm
17196,google_00123,2.7,osrm
17196,google_00135,10.3,osrm
17196,google_00139,5.5,osrm
24977,google_00032,3.8,osrm
24977,google_00038,3.9,osrm
24977,google_00046,4.8,osrm
24977,google_00048,2.5,osrm
24977,google_00062,1.1,osrm
24977,google_00065,4.0,osrm
24977,google_00066,6.1,osrm
24977,google_00071,3.3,osrm
24977,google_00077,4.6,osrm
24977,google_00078,3.1,osrm
24977,google_00094,3.0,osrm
24977,google_00106,3.8,osrm
24977,google_00109,0.8,osrm
24977,google_00113,3.7,osrm
24977,google_00117,3.6,osrm
24977,google_00119,1.5,osrm
24977,google_00120,6.8,osrm
24977,google_00123,3.9,osrm
24977,google_00135,6.0,osrm
24977,google_00139,4.0,osrm
5757,google_00032,3.4,osrm
5757,google_00038,5.1,osrm
5757,google_00046,4.4,osrm
5757,google_00048,2.5,osrm
5757,google_00062,2.7,osrm
5757,google_00065,1.8,osrm
5757,google_00066,4.4,osrm
5757,google_00071,1.5,osrm
5757,google_00077,5.8,osrm
5757,google_00078,1.3,osrm
5757,google_00094,2.8,osrm
5757,google_00106,1.9,osrm
5757,google_00109,2.2,osrm
5757,google_00113,2.9,osrm
5757,google_00117,4.8,osrm
5757,google_00119,4.0,osrm
5757,google_00120,4.9,osrm
5757,google_00123,3.1,osrm
5757,google_00135,5.6,osrm
5757,google_00139,5.3,osrm
18109,google_00032,5.2,osrm
18109,google_00038,3.2,osrm
18109,google_00046,5.9,osrm
18109,google_00048,3.9,osrm
18109,google_00062,2.6,osrm
18109,google_00065,5.5,osrm
18109,google_00066,7.6,osrm
18109,google_00071,4.8,osrm
18109,google_00077,4.2,osrm
18109,google_00078,4.6,osrm
18109,google_00094,4.5,osrm
18109,google_00106,5.2,osrm
18109,google_00109,2.3,osrm
18109,google_00113,3.6,osrm
18109,google_00117,2.9,osrm
18109,google_00119,2.9,osrm
18109,google_00120,8.2,osrm
18109,google_00123,3.8,osrm
18109,google_00135,7.1,osrm
18109,google_00139,4.0,osrm
8937,google_00045,7.0,osrm
8937,google_00127,6.8,osrm
8937,google_00130,8.9,osrm
8937,google_00133,4.6,osrm
15178,google_00045,2.7,osrm
15178,google_00127,13.4,osrm
15178,google_00130,6.6,osrm
15178,google_00133,7.7,osrm
16110,google_00032,4.7,osrm
16110,google_00038,4.0,osrm
16110,google_00046,5.8,osrm
16110,google_00048,3.6,osrm
16110,google_00062,1.4,osrm
16110,google_00065,3.3,osrm
16110,google_00066,6.1,osrm
16110,google_00071,3.3,osrm
16110,google_00077,4.7,osrm
16110,google_00078,3.1,osrm
16110,google_00094,3.0,osrm
16110,google_00106,2.7,osrm
16110,google_00109,0.9,osrm
16110,google_00113,3.8,osrm
16110,google_00117,3.7,osrm
16110,google_00119,3.4,osrm
16110,google_00120,6.7,osrm
16110,google_00123,4.0,osrm
16110,google_00135,7.0,osrm
16110,google_00139,4.1,osrm
8381,google_00032,2.3,osrm
8381,google_00038,6.1,osrm
8381,google_00046,3.3,osrm
8381,google_00048,2.3,osrm
8381,google_00062,4.0,osrm
8381,google_00065,4.1,osrm
8381,google_00066,6.7,osrm
8381,google_00071,3.8,osrm
8381,google_00077,6.8,osrm
8381,google_00078,3.5,osrm
8381,google_00094,5.1,osrm
8381,google_00106,2.9,osrm
8381,google_00109,3.6,osrm
8381,google_00113,5.2,osrm
8381,google_00117,5.8,osrm
8381,google_00119,4.3,osrm
8381,google_00120,6.9,osrm
8381,google_00123,5.4,osrm
8381,google_00135,4.5,osrm
8381,google_00139,6.2,osrm
16974,google_00032,3.6,osrm
16974,google_00038,5.8,osrm
16974,google_00046,4.6,osrm
16974,google_00048,2.5,osrm
16974,google_00062,3.7,osrm
16974,google_00065,3.9,osrm
16974,google_00066,6.1,osrm
16974,google_00071,3.5,osrm
16974,google_00077,6.5,osrm
16974,google_00078,3.3,osrm
16974,google_00094,4.9,osrm
16974,google_00106,2.2,osrm
16974,google_00109,3.4,osrm
16974,google_00113,5.0,osrm
16974,google_00117,5.5,osrm
16974,google_00119,4.0,osrm
16974,google_00120,6.3,osrm
16974,google_00123,5.2,osrm
16974,google_00135,5.8,osrm
16974,google_00139,6.0,osrm
44851,google_00032,7.5,osrm
44851,google_00038,2.5,osrm
44851,google_00046,7.5,osrm
44851,google_00048,6.2,osrm
44851,google_00062,4.8,osrm
44851,google_00065,6.8,osrm
44851,google_00066,8.2,osrm
44851,google_00071,4.9,osrm
44851,google_00077,1.4,osrm
44851,google_00078,5.1,osrm
44851,google_00094,6.7,osrm
44851,google_00106,7.2,osrm
44851,google_00109,4.5,osrm
44851,google_00113,3.5,osrm
44851,google_00117,2.2,osrm
44851,google_00119,5.2,osrm
44851,google_00120,7.8,osrm
44851,google_00123,3.7,osrm
44851,google_00135,8.7,osrm
44851,google_00139,4.9,osrm
46454,google_00032,4.5,osrm
46454,google_00038,4.9,osrm
46454,google_00046,3.0,osrm
46454,google_00048,3.3,osrm
46454,google_00062,4.3,osrm
46454,google_00065,5.6,osrm
46454,google_00066,8.9,osrm
46454,google_00071,6.1,osrm
46454,google_00077,5.9,osrm
46454,google_00078,5.9,osrm
46454,google_00094,6.1,osrm
46454,google_00106,5.5,osrm
46454,google_00109,4.0,osrm
46454,google_00113,5.3,osrm
46454,google_00117,4.6,osrm
46454,google_00119,4.2,osrm
46454,google_00120,9.5,osrm
46454,google_00123,5.5,osrm
46454,google_00135,4.2,osrm
46454,google_00139,5.7,osrm
54348,google_00032,4.1,osrm
54348,google_00038,6.0,osrm
54348,google_00046,5.2,osrm
54348,google_00048,3.2,osrm
54348,google_00062,3.6,osrm
54348,google_00065,2.7,osrm
54348,google_00066,5.0,osrm
54348,google_00071,2.4,osrm
54348,google_00077,6.7,osrm
54348,google_00078,2.2,osrm
54348,google_00094,3.8,osrm
54348,google_00106,2.1,osrm
54348,google_00109,3.1,osrm
54348,google_00113,3.8,osrm
54348,google_00117,5.7,osrm
54348,google_00119,4.8,osrm
54348,google_00120,5.1,osrm
54348,google_00123,4.0,osrm
54348,google_00135,6.3,osrm
54348,google_00139,6.2,osrm
55752,google_00045,3.6,osrm
55752,google_00127,10.6,osrm
55752,google_00130,6.6,osrm
55752,google_00133,4.8,osrm
google_00032,google_00038,5.2,osrm
google_00032,google_00046,2.0,osrm
google_00032,google_00048,3.7,osrm
google_00032,google_00071,6.5,osrm
google_00032,google_00077,6.3,osrm
google_00032,google_00078,6.3,osrm
google_00032,google_00085,5.5,osrm
google_00032,google_00094,6.5,osrm
google_00032,google_00104,6.0,osrm
google_00032,google_00106,5.9,osrm
google_00032,google_00109,4.3,osrm
google_00032,google_00117,4.9,osrm
google_00032,google_00119,4.6,osrm
google_00032,google_00120,9.9,osrm
google_00032,google_00123,5.8,osrm
google_00032,google_00125,5.6,osrm
google_00032,google_00128,7.4,osrm
google_00032,google_00129,4.6,osrm
google_00032,google_00135,3.2,osrm
google_00032,google_00141,5.3,osrm
google_00038,google_00046,7.0,osrm
google_00038,google_00048,4.6,osrm
google_00038,google_00062,3.3,osrm
google_00038,google_00065,6.2,osrm
google_00038,google_00066,8.1,osrm
google_00038,google_00077,3.2,osrm
google_00038,google_00078,4.9,osrm
google_00038,google_00085,5.1,osrm
google_00038,google_00094,5.2,osrm
google_00038,google_00104,3.7,osrm
google_00038,google_00106,6.0,osrm
google_00038,google_00113,3.4,osrm
google_00038,google_00117,1.8,osrm
google_00038,google_00123,3.6,osrm
google_00038,google_00125,4.7,osrm
google_00038,google_00128,6.4,osrm
google_00038,google_00129,5.2,osrm
google_00038,google_00135,8.2,osrm
google_00038,google_00139,3.4,osrm
google_00038,google_00141,1.1,osrm
google_00045,google_00130,4.5,osrm
google_00045,google_00133,5.5,osrm
google_00046,google_00048,3.7,osrm
google_00046,google_00062,4.6,osrm
google_00046,google_00065,5.9,osrm
google_00046,google_00066,9.2,osrm
google_00046,google_00071,6.4,osrm
google_00046,google_00077,6.2,osrm
google_00046,google_00078,6.2,osrm
google_00046,google_00085,5.4,osrm
google_00046,google_00094,6.5,osrm
google_00046,google_00104,6.0,osrm
google_00046,google_00106,5.9,osrm
google_00046,google_00109,4.3,osrm
google_00046,google_00113,5.6,osrm
google_00046,google_00117,4.9,osrm
google_00046,google_00119,4.6,osrm
google_00046,google_00120,9.8,osrm
google_00046,google_00123,5.8,osrm
google_00046,google_00125,5.6,osrm
google_00046,google_00128,7.4,osrm
google_00046,google_00129,4.5,osrm
google_00046,google_00135,3.3,osrm
google_00046,google_00139,6.0,osrm
google_00046,google_00141,5.3,osrm
google_00048,google_00062,2.9,osrm
google_00048,google_00065,3.4,osrm
google_00048,google_00066,6.1,osrm
google_00048,google_00071,3.2,osrm
google_00048,google_00077,5.7,osrm
google_00048,google_00078,3.0,osrm
google_00048,google_00085,1.8,osrm
google_00048,google_00094,4.5,osrm
google_00048,google_00104,6.3,osrm
google_00048,google_00109,2.6,osrm
google_00048,google_00113,4.6,osrm
google_00048,google_00117,4.7,osrm
google_00048,google_00119,3.2,osrm
google_00048,google_00120,6.3,osrm
google_00048,google_00123,4.8,osrm
google_00048,google_00125,3.9,osrm
google_00048,google_00128,4.3,osrm
google_00048,google_00129,2.0,osrm
google_00048,google_00139,5.2,osrm
google_00048,google_00141,5.1,osrm
google_00062,google_00071,3.5,osrm
google_00062,google_00077,4.9,osrm
google_00062,google_00078,3.3,osrm
google_00062,google_00085,3.1,osrm
google_00062,google_00094,3.2,osrm
google_00062,google_00104,5.5,osrm
google_00062,google_00106,3.4,osrm
google_00062,google_00109,1.1,osrm
google_00062,google_00117,3.9,osrm
google_00062,google_00119,3.0,osrm
google_00062,google_00120,7.0,osrm
google_00062,google_00123,4.2,osrm
google_00062,google_00125,3.7,osrm
google_00062,google_00128,4.5,osrm
google_00062,google_00129,2.6,osrm
google_00062,google_00135,7.2,osrm
google_00062,google_00141,4.3,osrm
google_00065,google_00071,2.1,osrm
google_00065,google_00077,5.2,osrm
google_00065,google_00078,2.3,osrm
google_00065,google_00085,2.5,osrm
google_00065,google_00094,1.6,osrm
google_00065,google_00104,5.8,osrm
google_00065,google_00106,3.4,osrm
google_00065,google_00109,1.7,osrm
google_00065,google_00117,4.2,osrm
google_00065,google_00119,3.7,osrm
google_00065,google_00120,5.4,osrm
google_00065,google_00123,3.3,osrm
google_00065,google_00125,4.7,osrm
google_00065,google_00128,3.9,osrm
google_00065,google_00129,3.3,osrm
google_00065,google_00135,7.6,osrm
google_00065,google_00141,4.6,osrm
google_00066,google_00071,3.4,osrm
google_00066,google_00077,7.6,osrm
google_00066,google_00078,3.2,osrm
google_00066,google_00085,2.8,osrm
google_00066,google_00094,4.8,osrm
google_00066,google_00104,8.2,osrm
google_00066,google_00106,3.4,osrm
google_00066,google_00109,4.1,osrm
google_00066,google_00117,6.6,osrm
google_00066,google_00119,6.3,osrm
google_00066,google_00120,4.8,osrm
google_00066,google_00123,5.1,osrm
google_00066,google_00125,7.0,osrm
google_00066,google_00128,2.6,osrm
google_00066,google_00129,3.9,osrm
google_00066,google_00135,7.9,osrm
google_00066,google_00141,7.0,osrm
google_00071,google_00077,5.6,osrm
google_00071,google_00078,0.1,osrm
google_00071,google_00085,1.7,osrm
google_00071,google_00094,2.5,osrm
google_00071,google_00104,6.2,osrm
google_00071,google_00106,2.6,osrm
google_00071,google_00113,1.8,osrm
google_00071,google_00117,4.8,osrm
google_00071,google_00123,2.0,osrm
google_00071,google_00125,5.8,osrm
google_00071,google_00128,1.9,osrm
google_00071,google_00129,2.8,osrm
google_00071,google_00135,6.8,osrm
google_00071,google_00139,4.9,osrm
google_00071,google_00141,5.1,osrm
google_00077,google_00085,6.9,osrm
google_00077,google_00094,7.3,osrm
google_00077,google_00104,2.6,osrm
google_00077,google_00106,7.8,osrm
google_00077,google_00109,5.2,osrm
google_00077,google_00113,4.1,osrm
google_00077,google_00119,5.8,osrm
google_00077,google_00120,8.5,osrm
google_00077,google_00125,6.8,osrm
google_00077,google_00128,7.3,osrm
google_00077,google_00129,7.3,osrm
google_00077,google_00135,9.3,osrm
google_00077,google_00139,5.5,osrm
google_00077,google_00141,3.2,osrm
google_00078,google_00085,1.5,osrm
google_00078,google_00094,2.4,osrm
google_00078,google_00104,6.0,osrm
google_00078,google_00106,2.5,osrm
google_00078,google_00109,2.9,osrm
google_00078,google_00113,1.6,osrm
google_00078,google_00119,5.0,osrm
google_00078,google_00120,4.1,osrm
google_00078,google_00125,5.7,osrm
google_00078,google_00128,2.0,osrm
google_00078,google_00129,2.7,osrm
google_00078,google_00135,6.6,osrm
google_00078,google_00139,4.8,osrm
google_00078,google_00141,5.0,osrm
google_00085,google_00094,4.8,osrm
google_00085,google_00106,2.7,osrm
google_00085,google_00109,2.9,osrm
google_00085,google_00113,4.9,osrm
google_00085,google_00117,5.0,osrm
google_00085,google_00119,3.5,osrm
google_00085,google_00120,6.6,osrm
google_00085,google_00123,5.1,osrm
google_00085,google_00135,5.1,osrm
google_00085,google_00139,5.5,osrm
google_00094,google_00104,5.8,osrm
google_00094,google_00106,4.0,osrm
google_00094,google_00109,2.4,osrm
google_00094,google_00113,3.0,osrm
google_00094,google_00117,4.2,osrm
google_00094,google_00119,4.3,osrm
google_00094,google_00120,5.3,osrm
google_00094,google_00123,3.2,osrm
