venue_id_a,venue_id_b,distance_km,duration_minutes,time_source
google_00020,google_00137,8.36,16.7,osrm_bike
google_00020,google_00138,15.62,31.2,osrm_bike
google_00020,google_00139,18.27,36.5,osrm_bike
google_00020,google_00141,18.51,37.0,osrm_bike
google_00020,manual_trick_art_001,16.02,32.0,osrm_bike
google_00020,google_00147,22.86,45.7,osrm_bike
google_00020,google_00167,17.78,35.6,osrm_bike
google_00025,google_00030,25.9,51.8,osrm_bike
google_00025,google_00031,23.26,46.5,osrm_bike
google_00025,google_00032,17.44,34.9,osrm_bike
google_00025,google_00034,16.54,33.1,osrm_bike
google_00025,google_00036,19.62,39.2,osrm_bike
google_00025,google_00037,22.96,45.9,osrm_bike
google_00025,google_00038,20.62,41.2,osrm_bike
google_00025,google_00039,16.29,32.6,osrm_bike
google_00025,google_00040,21.2,42.4,osrm_bike
google_00025,google_00041,11.84,23.7,osrm_bike
google_00025,google_00042,15.43,30.9,osrm_bike
google_00025,google_00044,16.58,33.2,osrm_bike
google_00025,google_00045,15.05,30.1,osrm_bike
google_00025,google_00046,17.16,34.3,osrm_bike
google_00025,google_00048,18.16,36.3,osrm_bike
google_00025,google_00050,25.24,50.5,osrm_bike
google_00025,google_00051,27.1,54.2,osrm_bike
google_00025,google_00052,36.5,73.0,osrm_bike
google_00025,google_00057,7.65,15.3,osrm_bike
google_00025,google_00062,19.16,38.3,osrm_bike
google_00025,google_00065,19.83,39.7,osrm_bike
google_00025,google_00066,18.12,36.2,osrm_bike
google_00025,google_00068,17.37,34.7,osrm_bike
google_00025,google_00070,14.36,28.7,osrm_bike
google_00025,google_00071,19.46,38.9,osrm_bike
google_00025,google_00074,35.07,70.1,osrm_bike
google_00025,google_00075,24.02,48.0,osrm_bike
google_00025,google_00077,21.59,43.2,osrm_bike
google_00025,google_00078,19.75,39.5,osrm_bike
google_00025,google_00143,15.57,31.1,osrm_bike
google_00025,google_00080,25.81,51.6,osrm_bike
google_00025,google_00081,25.24,50.5,osrm_bike
google_00025,google_00082,3.45,6.9,osrm_bike
google_00025,google_00083,25.4,50.8,osrm_bike
google_00025,google_00085,18.41,36.8,osrm_bike
google_00025,google_00086,24.11,48.2,osrm_bike
google_00025,google_00087,28.87,57.7,osrm_bike
google_00025,google_00089,26.06,52.1,osrm_bike
google_00025,google_00091,23.7,47.4,osrm_bike
google_00025,google_00092,25.7,51.4,osrm_bike
google_00025,google_00094,20.29,40.6,osrm_bike
google_00025,google_00095,25.26,50.5,osrm_bike
google_00025,google_00096,30.66,61.3,osrm_bike
google_00025,google_00097,26.07,52.1,osrm_bike
google_00025,google_00098,23.9,47.8,osrm_bike
google_00025,google_00099,17.28,34.6,osrm_bike
google_00025,google_00100,24.01,48.0,osrm_bike
google_00025,google_00101,17.08,34.2,osrm_bike
google_00025,google_00102,25.12,50.2,osrm_bike
google_00025,google_00103,17.15,34.3,osrm_bike
google_00025,google_00104,21.32,42.6,osrm_bike
google_00025,google_00105,24.32,48.6,osrm_bike
google_00025,google_00106,18.32,36.6,osrm_bike
google_00025,google_00107,23.87,47.7,osrm_bike
google_00025,google_00109,19.28,38.6,osrm_bike
google_00025,google_00110,5.18,10.4,osrm_bike
google_00025,google_00111,13.66,27.3,osrm_bike
google_00025,google_00112,25.17,50.3,osrm_bike
google_00025,google_00113,21.24,42.5,osrm_bike
google_00025,google_00115,15.2,30.4,osrm_bike
google_00025,google_00116,13.52,27.0,osrm_bike
google_00025,google_00117,20.77,41.5,osrm_bike
google_00025,google_00118,21.24,42.5,osrm_bike
google_00025,google_00119,19.15,38.3,osrm_bike
google_00025,google_00120,19.19,38.4,osrm_bike
google_00025,google_00121,13.9,27.8,osrm_bike
google_00025,google_00122,15.97,31.9,osrm_bike
google_00025,google_00123,21.46,42.9,osrm_bike
google_00025,google_00124,25.92,51.8,osrm_bike
google_00025,google_00125,19.2,38.4,osrm_bike
google_00025,google_00126,18.99,38.0,osrm_bike
google_00025,google_00127,17.16,34.3,osrm_bike
google_00025,google_00128,18.85,37.7,osrm_bike
google_00025,google_00129,18.34,36.7,osrm_bike
google_00025,google_00130,11.94,23.9,osrm_bike
google_00025,google_00131,22.58,45.2,osrm_bike
google_00025,google_00132,17.27,34.5,osrm_bike
google_00025,google_00133,15.64,31.3,osrm_bike
google_00025,google_00134,29.38,58.8,osrm_bike
google_00025,google_00135,17.4,34.8,osrm_bike
google_00025,google_00136,8.56,17.1,osrm_bike
google_00025,google_00137,13.41,26.8,osrm_bike
google_00025,google_00138,18.25,36.5,osrm_bike
google_00025,google_00139,20.51,41.0,osrm_bike
google_00025,google_00141,20.67,41.3,osrm_bike
google_00025,manual_trick_art_001,18.65,37.3,osrm_bike
google_00025,google_00147,25.49,51.0,osrm_bike
google_00025,google_00167,20.02,40.0,osrm_bike
google_00030,google_00031,4.05,8.1,osrm_bike
google_00030,google_00032,9.44,18.9,osrm_bike
google_00030,google_00034,10.6,21.2,osrm_bike
google_00030,google_00036,12.02,24.0,osrm_bike
google_00030,google_00037,10.13,20.3,osrm_bike
google_00030,google_00038,5.85,11.7,osrm_bike
google_00030,google_00039,11.26,22.5,osrm_bike
google_00030,google_00040,9.78,19.6,osrm_bike
google_00030,google_00041,16.09,32.2,osrm_bike
google_00030,google_00042,19.37,38.7,osrm_bike
google_00030,google_00044,21.16,42.3,osrm_bike
google_00030,google_00045,12.68,25.4,osrm_bike
google_00030,google_00046,9.04,18.1,osrm_bike
google_00030,google_00048,9.29,18.6,osrm_bike
google_00030,google_00050,13.28,26.6,osrm_bike
google_00030,google_00051,12.73,25.5,osrm_bike
google_00030,google_00052,20.97,41.9,osrm_bike
google_00030,google_00057,24.27,48.5,osrm_bike
google_00030,google_00062,7.43,14.9,osrm_bike
google_00030,google_00065,7.38,14.8,osrm_bike
google_00030,google_00066,8.92,17.8,osrm_bike
google_00030,google_00068,13.91,27.8,osrm_bike
google_00030,google_00070,18.3,36.6,osrm_bike
google_00030,google_00071,7.01,14.0,osrm_bike
google_00030,google_00074,9.47,18.9,osrm_bike
google_00030,google_00075,9.33,18.7,osrm_bike
google_00030,google_00077,5.56,11.1,osrm_bike
google_00030,google_00078,7.36,14.7,osrm_bike
google_00030,google_00143,16.78,33.6,osrm_bike
google_00030,google_00080,4.22,8.4,osrm_bike
google_00030,google_00081,10.9,21.8,osrm_bike
google_00030,google_00082,24.52,49.0,osrm_bike
google_00030,google_00083,11.76,23.5,osrm_bike
google_00030,google_00085,8.24,16.5,osrm_bike
google_00030,google_00086,2.39,4.8,osrm_bike
google_00030,google_00087,6.71,13.4,osrm_bike
google_00030,google_00089,4.47,8.9,osrm_bike
google_00030,google_00091,4.46,8.9,osrm_bike
google_00030,google_00092,1.81,3.6,osrm_bike
google_00030,google_00094,6.61,13.2,osrm_bike
google_00030,google_00095,6.19,12.4,osrm_bike
google_00030,google_00096,4.77,9.5,osrm_bike
google_00030,google_00097,4.47,8.9,osrm_bike
google_00030,google_00098,8.53,17.1,osrm_bike
google_00030,google_00099,13.05,26.1,osrm_bike
google_00030,google_00100,4.4,8.8,osrm_bike
google_00030,google_00101,14.18,28.4,osrm_bike
google_00030,google_00102,9.81,19.6,osrm_bike
google_00030,google_00103,14.23,28.5,osrm_bike
google_00030,google_00104,5.26,10.5,osrm_bike
google_00030,google_00105,12.39,24.8,osrm_bike
google_00030,google_00106,8.21,16.4,osrm_bike
google_00030,google_00107,14.73,29.5,osrm_bike
google_00030,google_00109,7.31,14.6,osrm_bike
google_00030,google_00110,23.02,46.0,osrm_bike
google_00030,google_00111,14.55,29.1,osrm_bike
google_00030,google_00112,13.21,26.4,osrm_bike
google_00030,google_00113,5.37,10.7,osrm_bike
google_00030,google_00115,12.79,25.6,osrm_bike
google_00030,google_00116,14.4,28.8,osrm_bike
google_00030,google_00117,5.99,12.0,osrm_bike
google_00030,google_00118,8.08,16.2,osrm_bike
google_00030,google_00119,8.25,16.5,osrm_bike
google_00030,google_00120,8.71,17.4,osrm_bike
google_00030,google_00121,12.34,24.7,osrm_bike
google_00030,google_00122,18.3,36.6,osrm_bike
google_00030,google_00123,5.64,11.3,osrm_bike
google_00030,google_00124,0.21,0.4,osrm_bike
google_00030,google_00125,8.44,16.9,osrm_bike
google_00030,google_00126,11.79,23.6,osrm_bike
google_00030,google_00127,10.62,21.2,osrm_bike
google_00030,google_00128,7.91,15.8,osrm_bike
google_00030,google_00129,8.25,16.5,osrm_bike
google_00030,google_00130,14.64,29.3,osrm_bike
google_00030,google_00131,14.03,28.1,osrm_bike
google_00030,google_00132,14.25,28.5,osrm_bike
google_00030,google_00133,10.91,21.8,osrm_bike
google_00030,google_00134,15.88,31.8,osrm_bike
google_00030,google_00135,9.29,18.6,osrm_bike
google_00030,google_00136,18.45,36.9,osrm_bike
google_00030,google_00137,18.87,37.7,osrm_bike
google_00030,google_00138,10.15,20.3,osrm_bike
google_00030,google_00139,6.18,12.4,osrm_bike
google_00030,google_00141,6.16,12.3,osrm_bike
google_00030,manual_trick_art_001,8.7,17.4,osrm_bike
google_00030,google_00147,7.54,15.1,osrm_bike
google_00030,google_00167,7.45,14.9,osrm_bike
google_00031,google_00032,6.44,12.9,osrm_bike
google_00031,google_00034,10.73,21.5,osrm_bike
google_00031,google_00036,12.15,24.3,osrm_bike
google_00031,google_00037,10.85,21.7,osrm_bike
google_00031,google_00038,3.92,7.8,osrm_bike
google_00031,google_00039,11.39,22.8,osrm_bike
google_00031,google_00040,10.56,21.1,osrm_bike
google_00031,google_00041,16.22,32.4,osrm_bike
google_00031,google_00042,19.49,39.0,osrm_bike
google_00031,google_00044,21.28,42.6,osrm_bike
google_00031,google_00045,9.69,19.4,osrm_bike
google_00031,google_00046,6.05,12.1,osrm_bike
google_00031,google_00048,7.03,14.1,osrm_bike
google_00031,google_00050,9.71,19.4,osrm_bike
google_00031,google_00051,9.16,18.3,osrm_bike
google_00031,google_00052,18.83,37.7,osrm_bike
google_00031,google_00057,21.27,42.5,osrm_bike
google_00031,google_00062,5.97,11.9,osrm_bike
google_00031,google_00065,6.21,12.4,osrm_bike
google_00031,google_00066,9.05,18.1,osrm_bike
google_00031,google_00068,14.03,28.1,osrm_bike
google_00031,google_00070,18.42,36.8,osrm_bike
google_00031,google_00071,7.13,14.3,osrm_bike
google_00031,google_00074,13.41,26.8,osrm_bike
google_00031,google_00075,10.39,20.8,osrm_bike
google_00031,google_00077,3.08,6.2,osrm_bike
google_00031,google_00078,7.48,15.0,osrm_bike
google_00031,google_00143,16.91,33.8,osrm_bike
google_00031,google_00080,3.88,7.8,osrm_bike
google_00031,google_00081,11.62,23.2,osrm_bike
google_00031,google_00082,21.52,43.0,osrm_bike
google_00031,google_00083,8.19,16.4,osrm_bike
google_00031,google_00085,7.35,14.7,osrm_bike
google_00031,google_00086,2.6,5.2,osrm_bike
google_00031,google_00087,9.98,20.0,osrm_bike
google_00031,google_00089,4.13,8.3,osrm_bike
google_00031,google_00091,5.05,10.1,osrm_bike
google_00031,google_00092,4.18,8.4,osrm_bike
google_00031,google_00094,6.74,13.5,osrm_bike
google_00031,google_00095,4.13,8.3,osrm_bike
google_00031,google_00096,8.69,17.4,osrm_bike
google_00031,google_00097,4.14,8.3,osrm_bike
google_00031,google_00098,4.96,9.9,osrm_bike
google_00031,google_00099,13.18,26.4,osrm_bike
google_00031,google_00100,0.77,1.5,osrm_bike
google_00031,google_00101,14.31,28.6,osrm_bike
google_00031,google_00102,6.24,12.5,osrm_bike
google_00031,google_00103,14.36,28.7,osrm_bike
google_00031,google_00104,2.27,4.5,osrm_bike
google_00031,google_00105,8.82,17.6,osrm_bike
google_00031,google_00106,7.47,14.9,osrm_bike
google_00031,google_00107,11.16,22.3,osrm_bike
google_00031,google_00109,5.84,11.7,osrm_bike
google_00031,google_00110,20.03,40.1,osrm_bike
google_00031,google_00111,12.47,24.9,osrm_bike
google_00031,google_00112,9.64,19.3,osrm_bike
google_00031,google_00113,5.5,11.0,osrm_bike
google_00031,google_00115,12.92,25.8,osrm_bike
google_00031,google_00116,12.33,24.7,osrm_bike
google_00031,google_00117,3.77,7.5,osrm_bike
google_00031,google_00118,8.8,17.6,osrm_bike
google_00031,google_00119,5.77,11.5,osrm_bike
google_00031,google_00120,8.97,17.9,osrm_bike
google_00031,google_00121,11.42,22.8,osrm_bike
google_00031,google_00122,15.31,30.6,osrm_bike
google_00031,google_00123,5.77,11.5,osrm_bike
google_00031,google_00124,3.96,7.9,osrm_bike
google_00031,google_00125,5.82,11.6,osrm_bike
google_00031,google_00126,11.92,23.8,osrm_bike
google_00031,google_00127,10.27,20.5,osrm_bike
google_00031,google_00128,8.04,16.1,osrm_bike
google_00031,google_00129,7.2,14.4,osrm_bike
google_00031,google_00130,11.64,23.3,osrm_bike
google_00031,google_00131,10.79,21.6,osrm_bike
google_00031,google_00132,14.38,28.8,osrm_bike
google_00031,google_00133,7.91,15.8,osrm_bike
google_00031,google_00134,13.86,27.7,osrm_bike
google_00031,google_00135,6.29,12.6,osrm_bike
google_00031,google_00136,17.38,34.8,osrm_bike
google_00031,google_00137,19.0,38.0,osrm_bike
google_00031,google_00138,10.28,20.6,osrm_bike
google_00031,google_00139,6.31,12.6,osrm_bike
google_00031,google_00141,4.23,8.5,osrm_bike
google_00031,manual_trick_art_001,8.83,17.7,osrm_bike
google_00031,google_00147,8.91,17.8,osrm_bike
google_00031,google_00167,7.57,15.1,osrm_bike
google_00032,google_00034,7.26,14.5,osrm_bike
google_00032,google_00036,9.28,18.6,osrm_bike
google_00032,google_00037,9.46,18.9,osrm_bike
google_00032,google_00038,3.91,7.8,osrm_bike
google_00032,google_00039,8.1,16.2,osrm_bike
google_00032,google_00040,8.75,17.5,osrm_bike
google_00032,google_00041,11.33,22.7,osrm_bike
google_00032,google_00042,16.75,33.5,osrm_bike
google_00032,google_00044,18.54,37.1,osrm_bike
google_00032,google_00045,4.04,8.1,osrm_bike
google_00032,google_00046,0.45,0.9,osrm_bike
google_00032,google_00048,2.91,5.8,osrm_bike
google_00032,google_00050,10.18,20.4,osrm_bike
google_00032,google_00051,12.05,24.1,osrm_bike
google_00032,google_00052,21.45,42.9,osrm_bike
google_00032,google_00057,15.62,31.2,osrm_bike
google_00032,google_00062,3.23,6.5,osrm_bike
google_00032,google_00065,3.67,7.3,osrm_bike
google_00032,google_00066,6.02,12.0,osrm_bike
google_00032,google_00068,11.16,22.3,osrm_bike
google_00032,google_00070,15.68,31.4,osrm_bike
google_00032,google_00071,4.59,9.2,osrm_bike
google_00032,google_00074,18.67,37.3,osrm_bike
google_00032,google_00075,9.36,18.7,osrm_bike
google_00032,google_00077,4.88,9.8,osrm_bike
google_00032,google_00078,4.89,9.8,osrm_bike
google_00032,google_00143,14.04,28.1,osrm_bike
google_00032,google_00080,9.1,18.2,osrm_bike
google_00032,google_00081,10.58,21.2,osrm_bike
google_00032,google_00082,15.87,31.7,osrm_bike
google_00032,google_00083,10.35,20.7,osrm_bike
google_00032,google_00085,3.89,7.8,osrm_bike
google_00032,google_00086,7.41,14.8,osrm_bike
google_00032,google_00087,12.79,25.6,osrm_bike
google_00032,google_00089,9.35,18.7,osrm_bike
google_00032,google_00091,6.99,14.0,osrm_bike
google_00032,google_00092,8.99,18.0,osrm_bike
google_00032,google_00094,4.33,8.7,osrm_bike
google_00032,google_00095,8.7,17.4,osrm_bike
google_00032,google_00096,13.95,27.9,osrm_bike
google_00032,google_00097,9.36,18.7,osrm_bike
google_00032,google_00098,7.34,14.7,osrm_bike
google_00032,google_00099,10.31,20.6,osrm_bike
google_00032,google_00100,7.3,14.6,osrm_bike
google_00032,google_00101,11.44,22.9,osrm_bike
google_00032,google_00102,8.57,17.1,osrm_bike
google_00032,google_00103,11.49,23.0,osrm_bike
google_00032,google_00104,4.62,9.2,osrm_bike
google_00032,google_00105,9.26,18.5,osrm_bike
google_00032,google_00106,3.91,7.8,osrm_bike
google_00032,google_00107,10.0,20.0,osrm_bike
google_00032,google_00109,3.05,6.1,osrm_bike
google_00032,google_00110,14.38,28.8,osrm_bike
google_00032,google_00111,6.82,13.6,osrm_bike
google_00032,google_00112,10.12,20.2,osrm_bike
google_00032,google_00113,4.77,9.5,osrm_bike
google_00032,google_00115,9.35,18.7,osrm_bike
google_00032,google_00116,6.68,13.4,osrm_bike
google_00032,google_00117,4.06,8.1,osrm_bike
google_00032,google_00118,7.4,14.8,osrm_bike
google_00032,google_00119,2.44,4.9,osrm_bike
google_00032,google_00120,5.97,11.9,osrm_bike
google_00032,google_00121,5.77,11.5,osrm_bike
google_00032,google_00122,9.66,19.3,osrm_bike
google_00032,google_00123,4.99,10.0,osrm_bike
google_00032,google_00124,9.21,18.4,osrm_bike
google_00032,google_00125,2.49,5.0,osrm_bike
google_00032,google_00126,9.05,18.1,osrm_bike
google_00032,google_00127,6.43,12.9,osrm_bike
google_00032,google_00128,4.37,8.7,osrm_bike
google_00032,google_00129,3.08,6.2,osrm_bike
google_00032,google_00130,5.99,12.0,osrm_bike
google_00032,google_00131,6.81,13.6,osrm_bike
google_00032,google_00132,11.51,23.0,osrm_bike
google_00032,google_00133,2.26,4.5,osrm_bike
google_00032,google_00134,14.33,28.7,osrm_bike
google_00032,google_00135,0.69,1.4,osrm_bike
google_00032,google_00136,11.73,23.5,osrm_bike
google_00032,google_00137,14.81,29.6,osrm_bike
google_00032,google_00138,7.4,14.8,osrm_bike
google_00032,google_00139,4.34,8.7,osrm_bike
google_00032,google_00141,3.96,7.9,osrm_bike
google_00032,manual_trick_art_001,6.04,12.1,osrm_bike
google_00032,google_00147,10.42,20.8,osrm_bike
google_00032,google_00167,5.16,10.3,osrm_bike
google_00034,google_00036,3.61,7.2,osrm_bike
google_00034,google_00037,6.11,12.2,osrm_bike
google_00034,google_00038,7.37,14.7,osrm_bike
google_00034,google_00039,1.19,2.4,osrm_bike
google_00034,google_00040,4.69,9.4,osrm_bike
google_00034,google_00041,6.81,13.6,osrm_bike
google_00034,google_00042,10.95,21.9,osrm_bike
google_00034,google_00044,12.74,25.5,osrm_bike
google_00034,google_00045,6.96,13.9,osrm_bike
google_00034,google_00046,6.42,12.8,osrm_bike
google_00034,google_00048,5.25,10.5,osrm_bike
google_00034,google_00050,15.51,31.0,osrm_bike
google_00034,google_00051,16.62,33.2,osrm_bike
google_00034,google_00052,26.77,53.5,osrm_bike
google_00034,google_00057,16.54,33.1,osrm_bike
google_00034,google_00062,5.36,10.7,osrm_bike
google_00034,google_00065,4.96,9.9,osrm_bike
google_00034,google_00066,2.05,4.1,osrm_bike
google_00034,google_00068,5.49,11.0,osrm_bike
google_00034,google_00070,9.88,19.8,osrm_bike
google_00034,google_00071,3.84,7.7,osrm_bike
google_00034,google_00074,18.55,37.1,osrm_bike
google_00034,google_00075,7.5,15.0,osrm_bike
google_00034,google_00077,8.46,16.9,osrm_bike
google_00034,google_00078,3.82,7.6,osrm_bike
google_00034,google_00143,8.37,16.7,osrm_bike
google_00034,google_00080,14.0,28.0,osrm_bike
google_00034,google_00081,8.72,17.4,osrm_bike
google_00034,google_00082,15.8,31.6,osrm_bike
google_00034,google_00083,15.67,31.3,osrm_bike
google_00034,google_00085,4.21,8.4,osrm_bike
google_00034,google_00086,9.76,19.5,osrm_bike
google_00034,google_00087,12.35,24.7,osrm_bike
google_00034,google_00089,14.25,28.5,osrm_bike
google_00034,google_00091,7.43,14.9,osrm_bike
google_00034,google_00092,9.44,18.9,osrm_bike
google_00034,google_00094,5.3,10.6,osrm_bike
google_00034,google_00095,13.71,27.4,osrm_bike
google_00034,google_00096,14.57,29.1,osrm_bike
google_00034,google_00097,14.25,28.5,osrm_bike
google_00034,google_00098,12.35,24.7,osrm_bike
google_00034,google_00099,4.64,9.3,osrm_bike
google_00034,google_00100,11.82,23.6,osrm_bike
google_00034,google_00101,5.77,11.5,osrm_bike
google_00034,google_00102,13.57,27.1,osrm_bike
google_00034,google_00103,5.82,11.6,osrm_bike
google_00034,google_00104,9.2,18.4,osrm_bike
google_00034,google_00105,14.59,29.2,osrm_bike
google_00034,google_00106,4.27,8.5,osrm_bike
google_00034,google_00107,15.33,30.7,osrm_bike
google_00034,google_00109,5.32,10.6,osrm_bike
google_00034,google_00110,14.3,28.6,osrm_bike
google_00034,google_00111,5.37,10.7,osrm_bike
google_00034,google_00112,15.44,30.9,osrm_bike
google_00034,google_00113,5.32,10.6,osrm_bike
google_00034,google_00115,4.38,8.8,osrm_bike
google_00034,google_00116,5.22,10.4,osrm_bike
google_00034,google_00117,7.75,15.5,osrm_bike
google_00034,google_00118,4.72,9.4,osrm_bike
google_00034,google_00119,6.16,12.3,osrm_bike
google_00034,google_00120,2.68,5.4,osrm_bike
google_00034,google_00121,2.9,5.8,osrm_bike
google_00034,google_00122,10.58,21.2,osrm_bike
google_00034,google_00123,5.53,11.1,osrm_bike
google_00034,google_00124,10.61,21.2,osrm_bike
google_00034,google_00125,6.41,12.8,osrm_bike
google_00034,google_00126,3.38,6.8,osrm_bike
google_00034,google_00127,3.1,6.2,osrm_bike
google_00034,google_00128,3.71,7.4,osrm_bike
google_00034,google_00129,4.81,9.6,osrm_bike
google_00034,google_00130,6.75,13.5,osrm_bike
google_00034,google_00131,12.33,24.7,osrm_bike
google_00034,google_00132,5.84,11.7,osrm_bike
google_00034,google_00133,6.02,12.0,osrm_bike
google_00034,google_00134,19.65,39.3,osrm_bike
google_00034,google_00135,6.66,13.3,osrm_bike
google_00034,google_00136,9.17,18.3,osrm_bike
google_00034,google_00137,10.16,20.3,osrm_bike
google_00034,google_00138,1.74,3.5,osrm_bike
google_00034,google_00139,4.58,9.2,osrm_bike
google_00034,google_00141,6.9,13.8,osrm_bike
google_00034,manual_trick_art_001,2.13,4.3,osrm_bike
google_00034,google_00147,8.97,17.9,osrm_bike
google_00034,google_00167,3.83,7.7,osrm_bike
google_00036,google_00037,5.19,10.4,osrm_bike
google_00036,google_00038,8.83,17.7,osrm_bike
google_00036,google_00039,5.37,10.7,osrm_bike
google_00036,google_00040,3.7,7.4,osrm_bike
google_00036,google_00041,7.81,15.6,osrm_bike
google_00036,google_00042,9.79,19.6,osrm_bike
google_00036,google_00044,11.58,23.2,osrm_bike
google_00036,google_00045,10.86,21.7,osrm_bike
google_00036,google_00046,8.23,16.5,osrm_bike
google_00036,google_00048,7.05,14.1,osrm_bike
google_00036,google_00050,17.83,35.7,osrm_bike
google_00036,google_00051,18.32,36.6,osrm_bike
google_00036,google_00052,29.1,58.2,osrm_bike
google_00036,google_00057,19.8,39.6,osrm_bike
google_00036,google_00062,7.26,14.5,osrm_bike
google_00036,google_00065,6.89,13.8,osrm_bike
google_00036,google_00066,4.38,8.8,osrm_bike
google_00036,google_00068,4.1,8.2,osrm_bike
google_00036,google_00070,8.72,17.4,osrm_bike
google_00036,google_00071,5.3,10.6,osrm_bike
google_00036,google_00074,17.91,35.8,osrm_bike
google_00036,google_00075,7.57,15.1,osrm_bike
google_00036,google_00077,9.92,19.8,osrm_bike
google_00036,google_00078,5.29,10.6,osrm_bike
google_00036,google_00143,6.9,13.8,osrm_bike
google_00036,google_00080,14.78,29.6,osrm_bike
google_00036,google_00081,7.57,15.1,osrm_bike
google_00036,google_00082,18.29,36.6,osrm_bike
google_00036,google_00083,18.0,36.0,osrm_bike
google_00036,google_00085,6.54,13.1,osrm_bike
google_00036,google_00086,10.54,21.1,osrm_bike
google_00036,google_00087,11.41,22.8,osrm_bike
google_00036,google_00089,15.03,30.1,osrm_bike
google_00036,google_00091,8.21,16.4,osrm_bike
google_00036,google_00092,10.23,20.5,osrm_bike
google_00036,google_00094,6.55,13.1,osrm_bike
google_00036,google_00095,15.71,31.4,osrm_bike
google_00036,google_00096,15.35,30.7,osrm_bike
google_00036,google_00097,15.04,30.1,osrm_bike
google_00036,google_00098,14.05,28.1,osrm_bike
google_00036,google_00099,3.48,7.0,osrm_bike
google_00036,google_00100,13.39,26.8,osrm_bike
google_00036,google_00101,4.37,8.7,osrm_bike
google_00036,google_00102,15.27,30.5,osrm_bike
google_00036,google_00103,4.43,8.9,osrm_bike
google_00036,google_00104,10.65,21.3,osrm_bike
google_00036,google_00105,16.91,33.8,osrm_bike
google_00036,google_00106,5.68,11.4,osrm_bike
google_00036,google_00107,17.65,35.3,osrm_bike
google_00036,google_00109,7.27,14.5,osrm_bike
google_00036,google_00110,16.8,33.6,osrm_bike
google_00036,google_00111,9.74,19.5,osrm_bike
google_00036,google_00112,17.76,35.5,osrm_bike
google_00036,google_00113,6.78,13.6,osrm_bike
google_00036,google_00115,3.77,7.5,osrm_bike
google_00036,google_00116,9.59,19.2,osrm_bike
google_00036,google_00117,9.2,18.4,osrm_bike
google_00036,google_00118,3.96,7.9,osrm_bike
google_00036,google_00119,8.05,16.1,osrm_bike
google_00036,google_00120,3.46,6.9,osrm_bike
google_00036,google_00121,7.27,14.5,osrm_bike
google_00036,google_00122,14.95,29.9,osrm_bike
google_00036,google_00123,7.0,14.0,osrm_bike
google_00036,google_00124,11.39,22.8,osrm_bike
google_00036,google_00125,8.29,16.6,osrm_bike
google_00036,google_00126,1.18,2.4,osrm_bike
google_00036,google_00127,6.42,12.8,osrm_bike
google_00036,google_00128,5.48,11.0,osrm_bike
google_00036,google_00129,6.8,13.6,osrm_bike
google_00036,google_00130,11.12,22.2,osrm_bike
google_00036,google_00131,14.65,29.3,osrm_bike
google_00036,google_00132,4.44,8.9,osrm_bike
google_00036,google_00133,9.79,19.6,osrm_bike
google_00036,google_00134,21.98,44.0,osrm_bike
google_00036,google_00135,8.47,16.9,osrm_bike
google_00036,google_00136,10.7,21.4,osrm_bike
google_00036,google_00137,8.8,17.6,osrm_bike
google_00036,google_00138,4.26,8.5,osrm_bike
google_00036,google_00139,6.04,12.1,osrm_bike
google_00036,google_00141,8.54,17.1,osrm_bike
google_00036,manual_trick_art_001,3.6,7.2,osrm_bike
google_00036,google_00147,9.14,18.3,osrm_bike
google_00036,google_00167,5.29,10.6,osrm_bike
google_00037,google_00038,7.42,14.8,osrm_bike
google_00037,google_00039,6.99,14.0,osrm_bike
google_00037,google_00040,2.5,5.0,osrm_bike
google_00037,google_00041,11.78,23.6,osrm_bike
google_00037,google_00042,12.44,24.9,osrm_bike
google_00037,google_00044,14.22,28.4,osrm_bike
google_00037,google_00045,10.84,21.7,osrm_bike
google_00037,google_00046,8.2,16.4,osrm_bike
google_00037,google_00048,7.03,14.1,osrm_bike
google_00037,google_00050,17.81,35.6,osrm_bike
google_00037,google_00051,17.14,34.3,osrm_bike
google_00037,google_00052,28.42,56.8,osrm_bike
google_00037,google_00057,22.53,45.1,osrm_bike
google_00037,google_00062,6.69,13.4,osrm_bike
google_00037,google_00065,6.33,12.7,osrm_bike
google_00037,google_00066,5.65,11.3,osrm_bike
google_00037,google_00068,6.07,12.1,osrm_bike
google_00037,google_00070,11.36,22.7,osrm_bike
google_00037,google_00071,5.67,11.3,osrm_bike
google_00037,google_00074,14.77,29.5,osrm_bike
google_00037,google_00075,3.83,7.7,osrm_bike
google_00037,google_00077,8.06,16.1,osrm_bike
google_00037,google_00078,5.65,11.3,osrm_bike
google_00037,google_00143,8.58,17.2,osrm_bike
google_00037,google_00080,13.31,26.6,osrm_bike
google_00037,google_00081,3.93,7.9,osrm_bike
google_00037,google_00082,21.78,43.6,osrm_bike
google_00037,google_00083,16.18,32.4,osrm_bike
google_00037,google_00085,6.47,12.9,osrm_bike
google_00037,google_00086,8.9,17.8,osrm_bike
google_00037,google_00087,7.67,15.3,osrm_bike
google_00037,google_00089,13.56,27.1,osrm_bike
google_00037,google_00091,6.64,13.3,osrm_bike
google_00037,google_00092,8.65,17.3,osrm_bike
google_00037,google_00094,5.56,11.1,osrm_bike
google_00037,google_00095,13.72,27.4,osrm_bike
google_00037,google_00096,13.78,27.6,osrm_bike
